multimodal_emotion	text_script
3	어차피 나이 때문에 클럽도 못 가는 놈이 홍대 타령은...
4	그래. 야간에는 희석이가 주로 하고. 아내랑 내가 오전 오후 나눠서 해.          그러다보니까 가족들이 모일 수가 없어. 모일 수가.
6	오늘은 주말이라서 10시 반 차 없는데. 표 줘보시겠어요?
5	그래라. 이거 별로 비싸지도 않아. 근데 넌 너무 어려서 안 사주실듯.
4	차가 치고 도망갔어.
7	할머니 열정적인 면이 있네.
6	응 약국에서 후딱 먹었어 걱정마 너도 어릴 때부터 몸 관리 잘해
6	"너무 힘들잖아...	 난 다음에 돌멩이로 태어날래."
6	"내 딴엔 오빠 배려한다고 그런 거잖아!	 안 그래도 내 결혼 전 날에, 오빠가 민지 언니랑 헤어지고 와서	 내가 얼마나 눈치보면서 결혼한 줄 알아?"
0	아니야. 처음 열 개 그리고 나니까, 밖이 완전 깜깜해졌어.
6	"막내라고 엄마 아빠가 너무 오냐오냐 키웠어. 	애를 배려놨어."
3	뭐…?
1	그래? 그럼. 가자.
7	원래 기억은 왜곡되는거야.
2	세상에나… 화장실 이런데 가보지 그랬어.
6	"그래. 뭐, 어머님 아프신데 그게 뭐 그렇게 큰 일이라고. 잘 얘기했어. 	아프신데 잘 챙겨 드셔야지."
2	칠십억이면 진짜 대단한데.. 그거면 강남에 빌딩이 한 채잖아.
6	"이거 이거 영 천치구만.	 사람이 괜찮은 거랑, 사람을 좋아하는 거랑은	 아~무 상관 없지."
4	그건 그래…
1	네 유통기한 지난 건 버려주세요. 채소같은 것도 못 먹겠다 싶으면 버려주시구요. 화장실도 일주일에 한 번 부탁드려요. 화장실 락스 청소는 이주에 한 번 해주시면 되구요. 혹시 더 궁금한 거 있으신가요?
7	네. 뭐 필요하신 건 없으세요?
1	베스트.?였나.. 암튼 일 좀 할까. 마무리해야 되는데.
2	아… 근데 나만 그렇게 나와 그럼?
2	… 사채업자가요.
6	그게 아니라….
6	으이구, 그건 니 생각이고.
1	그래. 올해 뭐 가지고 싶은 거 있어?
6	나 은경이 알아.
1	그럼 오늘 알게 된 거야?
0	        안 괜찮아. 하나도 안 괜찮아. 아프고 무섭고 짜증나.         왜 여기 없었는데?
4	그러니까. 나 그래서 공기청정기 시켰잖아.
7	그래요. 마음껏 찍으라고.
7	그 정도면 충분하지. 셋이 먹을건데.
3	너 이러다가 또 한 3년 지나서 “언니 나 갑자기 결혼이 하고 싶어” 이럴 거잖아.  안 봐도 뻔하다. 그때가서 좋은 사람 이미 다 떠나버렸으면 어떡할래?
3	빈 속에 그걸 왜 먹어? 그러니까 방귀가 나오지.
4	 여기 저희 엄마 가게에요..
3	무슨 개도 아니고 형제가 열 씩이나 돼. 헛소리마.
3	뭔 소리야 갑자기.
4	형은 나이가 많으니까 그래도 되지만, 너는 안 되지!
4	형.. 나 이제 더 이상 못 하겠어.
7	좀 짜지 않았어?
0	무슨 소식 말인가?
7	알지? 엄마는 언제나 아들 편인거?
3	 근데 또 하니까 왜 이렇게 못하니. 무슨 제대로 하는 게 하나도 없어.
0	엄마. 요즘은 각자 자기가 잘 하는걸 더 파고드는 시대인거 몰라? 옛날처럼 공부만 한다고 성공 하는게 아니라고.
6	오랜만에 전 직원이 친목 다지러 가는 건데,  설마 숙소가 엉망이어서 기분 다운되는 일은 없겠지?
4	요즘 애들이 돈 모아서 집 사기가 어디 쉬워? 그러니까 부모한테 기대는 거지.
1	나도 교회 나간지 오래 됐는데… 이번 주엔 나가봐야겠어. 너무 황망한 일이 생기니까.. 문득 기도할 데가 생각나네..
1	가엽긴. 나머진 서울이 다 좋잖아.
6	얘는. 그게 뭐 대수라고. 여기 시골집이라 거미 많아.
4	그러게 말이다.
3	묻습니다. 당신은 착한 귀신인가요?
2	네… 그럼 베란다 쪽 보실래요?
4	그렇지? 우리가 부끄러워진다 이렇게 멀쩡히 살면서도 여태 제대로 된 기부를 못했네
4	그냥 다... 한마디로 총체적 난국이래. 정민대학교에는 원서 넣을 생각도 하지 말래.
2	죄송합니다. 더 열심히 해보겠습니다.
3	나도 진짜 당황스러웠어.. 내가 돈이 어디 있다고.. 처음에는 물티슈를 사라고 했던가? 나중에는 에어컨을 사라고 했다가.. 다 필요 없다고 하니까.. 생수를 사라고 하는거야..
7	아 그렇구나.
1	몰라.. 회사에서 몸에 좋은거 챙겨 먹을 수도 없고 그냥 필요한 것만 입에 넣는 거지 뭐~
6	네. 확실해요.
7	예, 그래요.
6	의원님 지역구에 관한 기사가 하나 올라왔는데...
6	"알았어 미안해. 	빌려줄게."
7	그지. 우유 슈퍼에서도 팔지.  근데 아줌마가 파는 우유는 귀찮게 사러가지 않아도  매일 집 앞으로 배달되는 우유다? 대박이지?
5	그럼 아가씨를 아가씨라 하지 뭐라고 해요?
6	그럼 내 돈으로 사지 뭐 니 돈으로 샀겠냐?
1	그러셨구나… 저희는 매니저급으로 일할 사람 구하는 건데 아시고 오신거죠?
2	안 먹을래요. 괜히 배 아플 것 같고. 도시락도 조금만 싸주세요. 어차피 긴장해서 다 못 먹을 것 같아요.
1	너 주말에 명훈이 면회 좀 다녀와.
1	택수가 누구야?
0	그걸 언제 사다 줄건데! 난 지금 아이스크림 먹고 싶어서 사다 놓은 건데 나중에 언제 사다 줄 거냐고!
5	아 네.
4	흉 남는 거 나도 속상한데, 당신이 자꾸 나한테만 뭐라고 하니까.
7	모르면 어쩔 건데!
0	아니거든?
0	쓸 거야.
7	그래. 걔도 내가 학생 때 딱 보고, 얘는 배우 되겠다 했어.
2	제가 이 일을 너무 크게 만들고 있는 건 아닐까요?
4	이모, 나 아이스크림 먹고 싶어!
0	진짜라니까?
2	그러니까요. 괜히 병 키우지 마시고.. 대장내시경 한 번 해보세요.
3	할머니 아빠 어렸을 때 엄청 때리고 그랬다면서?
2	어. 진짜 거짓말처럼 입술이 안 벌어지는 거야. 그래서, 허밍으로 김경오 노래를 했지.
1	그래 엄마처럼 멀찍이서 한번 봐봐야겠다.
2	아… 혹시 저희 집에 두고 왔나 한번.. 한번만 더 확인해 볼게요.
4	그러게. 오늘은 이상하게 셔틀버스가 늦네? 조금만 더 기다려 보고, 그래도 버스가 안 오면 기사님한테 연락 한 번 드려 봐야겠다.
3	초등학생 때야 그게 되지, 고등학생 때 그게 될 것 같아?
5	어 쌤! 안녕하세요?
0	어허…소율이가 선생님을 왜 이렇게 힘들게 할까?
3	헷갈리면 메모지에 적어 놓고, 봐 가면서 하던지 해야지. 이렇게 맨날 물어보기만 할거야?
0	아니, 그래도 그렇지. 애들이 뭘 착각을 해서 그런 것 같은데…!
5	어머 몰랐구나. 이걸 왜 모르지?
2	그럴 일은 없을거예요.. 제가 임상적으로 경험해 봤을 때는 그래요.. 일단 검사 데이터 같은 걸 또 자세히 확인을 해 봐야겠지만요. 암튼 화이팅..
1	… 난 이번에 시위 나가려고. 너도 같이 나가자. 한 사람이라도 더 필요해.
7	괜찮아요. 알아볼만 하던데요.
0	오늘은 그만 하지!
2	아무래도 사근사근하고… 그래서… 영업에 좀 도움이 되는 편이지 않을까 그런 생각을 했습니다…
0	근데 금요일이라고 이렇게 놀기만 할거야?
2	아 그거 어제 더워서 독서실 두고 왔는데…
4	지금 당장 수사를 시작하시지는 않는 건가요?
4	동생은 지금 몇 살이야?
3	"내가 왜 모르는 사람한테	 오빠 이름을 말하고 다니냐!"
3	왜 그래야 되는데.
7	민지 입니다, 김민지요. 내일쯤 같이 방문하겠습니다.
0	오바요? 뭐가 오바에요?
1	그럼 나도 찾아가봐야겠네… 오늘 저녁에 같이 갈텐가?
1	나 양념치킨 먹고 싶어.
2	여기 제 자리인데요.
2	 여기 어디 있을텐데….
4	응 뭐라고 막 얘기하다가 둘이 울더라구… 원래 어른들도 울면서 싸워?
1	야야. 출첵이라도 하고 가.
1	그 남자 얘기를 해 보라니까 왜 내 얘기를 시작하지 갑자기?
2	그런가… 할 수 있을 것 같은데...
1	네.. 그 오빠가 갑자기 연락해서 그러더라고요. 알바 바꿔 달라고.
1	뱀.
1	어. 나는 날개가 다리보다 좋아.
6	이미 선금으로 돈을 받아서 그만둘 수가 없어요.
3	나 나이 먹을 만큼 먹었어. 서른 넷이야. 서른 넷.
5	미역 라면? 그게 뭐야?
3	진짜 넌 누굴 닮았냐.
5	우와. 어떻게 만났는데?
3	이런 미친 세상… 아니 살이 찌기도 하고 빠지기도 하는거지
0	아~ 진짜. 선생님은 여자 맘을 하나도 몰라.
0	너, 잘못 했어, 안 했어.
0	수영을 하든 헬스를 하든, 뭘 해. 아무것도 안하고 그렇게 허송 세월 할거야?
7	오~ 로맨틱해. 그래서, 고백은 했어?
3	"아이고. 잠잠하다 했다. 	 또 일을 벌리는구만. 	 그냥 책장 작은 거 하나 사고, 필요한 책 있을 때마다 왔다갔다 해."
2	응. 경기도에 계시는데. 괜찮을 것 같긴 해.
4	다시 한 번 정말 죄송합니다. 저희가 반품 건은 확실히 다 처리해드리고         차후에는 이런 일이 없도록 관리에 만전을 기하겠습니다.
2	선생님한테 여쭤보는건 어때?
1	애들 다 크면 못할 것도 없지. 와이프는 뭐래?
3	"그게 귀여워? 그게 어떻게 귀여워? 	 소름돋아!"
5	아니 아니.. 나한테는 아무 것도 안 했어 괜찮아 엄마
5	그렇구나. 니가 원래부터 크리스천이었나?
5	헐 진짜로? 말도 안돼. 진짜 티 하나도 안 나는데? 어떻게 그렇게 감쪽같지?
2	네… 그런데 제 생일이랑, 주소… 발급일자는 그대로 다 나와 있어서…
6	근데 왜 아까부터 이모 이모 해요? 우리 이모 아니잖아요. 나는 이모 없는데.
5	 아까부터.. 왜 그래? 계속 궁시렁 궁시렁...
6	우리 엄마가 그랬어요. 길에서 스마트폰 보고 그러면 엄청 위험하고, 스마트폰 오래 보면 눈도 엄청 나빠진다고 그랬어요.
4	"불쌍하지, 내 새끼...	 얼마나 한이 됐으면, 아직도 못 올라가고 주위를 맴돌고 있을까...	 왜 엄마한테 안오고, 엄한 동생 꿈에 가서 동생을 힘들게 해..."
4	세상이 너무 빨리 변하는거 같아.
4	아 정말…  한번만 봐주십쇼…
0	진짜 처음 봤다니까요.. 이런 책이면 내가 팔려고 내놓지도 않았지
2	음… 죄송합니다.
2	학원 끝나고 집에 돌아가는 길이었어요.
4	예지야!
2	아니.. 아무리 그래도, 너무 가까운데...
2	 말도 안돼… 그… 그럴 리가….
5	뭐야. 친구들이랑 있었어요?
3	혹시…  이거 놓고 가신거예요?
4	네….
3	컵은… 그래도 너무 약소하지 않아?
6	제가 그냥 적으면 돼요?
5	음... 그럼 어떡하지. 엄마 옷 하나 새로 사면 안돼?
1	아이, 벌써 선거철이 또 다가오는구만.
4	나이가 드니까.. 그런 것도 다 부질없게 느껴지더라고.
1	나는… 내가 괴롭힌다고 했지.
6	그래도 일 년동안 봐야되는데 선생님 너무 싫어하지 말고 잘 지내봐.
4	엄마가 나 애기 때는 카페를 가고 싶어도 못 갔대..
7	아니에요 누나. 콘서트에서 만나요. 콘서트 준비 화이팅!
1	아 응. 그거 향 좋아서 나도 하나 샀어.
1	에휴 걘 진짜 운이 없었지.
0	저도 민서 데려가려고 최선을 다하고 있어요.
5	나? 아니 나 노래에는 완전히 젬병이잖어.
7	아 결혼 처음이시구나...
2	제가 현장 일이 너무 재미있어서 학업에 소홀했습니다.
3	으 드러워. 그런 사람이 왜 삼촌을 만나.
5	없다고?
0	그냥 문화센터에서 수영이나 나가는 거지 뭐.
5	진짜? 진짜 사줄거야?
7	"그냥. 너는 니 할 일 하고, 나는 내 할 일하고, 	이러는 게 참 좋아서. 같이 또 따로, 뭐 그런 느낌?"
7	저는 안경을 제일 추천해요.
6	응. 아까 시영이 학원가기 전에 얘기 했어.
6	니가 알아서 할 위치나 되냐 지금?
2	어.. 그렇다기 보다...
1	그렇죠. 아버지 회사가 망하지 않는 이상은요.
2	근데 제가 금사빠라 마음에 들 수 도 있어서.
7	안 나가. 못 나가.
3	아 누구한테 전화를 해! 엄마가 선도부한테 전화해줄거야??
7	수술은 잘 끝났는데…
2	헐…. 그 여자가 얼마나 기가 쎈거야?        그 정도면 거의 자기도 무당인 거 아니야?
2	이자 상환..이요? 그게… 잘 모르겠어요.
5	오. 맛있어?
2	연아는 요즘 힘든 일은 없니?
5	그런게 있어? 근데 난 그냥 매운 라면 먹고 싶은데.
2	"어. 그게. 뭐냐면  아. 엄마한테 거짓말은 안 한다 내가.	 사실 옷 사고 싶어서."
2	 전학은 언제 가는데...?
0	요즘 젊은 사람들 누가 등산복을 입어. 그거 아줌마 아저씨들이나 입지.
4	네 아까 다 보신거라고 복사 된거라서 치워도 된다고 하셔서..
0	 버릇없게 보이지.
4	그래두요.
2	그렇긴 한데. 학자금도 아직 갚고 있고 결혼자금도 모아야하고             이래저래 들어갈 돈이 많아서 빠듯해요.
0	어떻게 별일이 아니에요? 하루 아침에 연락이 끊겼는데.. 너무 안일하게 생각하시는 거 아니에요?
6	"진짜 철 좀 들어라. 언제까지 누나집에 	얹혀 살면서 조카한테 잔소리 들을래? 	나는 쪽팔려서 삼촌처럼 못 산다. 	그 와중에 반찬투정도 해요."
3	이제는 물까지 거기서 사먹는거야? 아, 이 물이나 저 물이나 뭐가 다른데?
4	내가 먹어 봐서 알아. 프랜차이즈는 자극적이서 금방 물리더라고.
3	야! 그건 말이 다르잖아.
4	 아! 엄마 전화번호 모르는데…..
1	사장님~ 여기 김치찌개 하나만 주세요.
4	알았어. 잔소리 좀 그만 해.
7	나는 입사하고 처음으로 새 노트북 받아본다.
0	학생.
1	가자. 오늘 학교 끝나고 같이 가자.
0	응 거실 가서 봐봐. 아직 다 안 먹었는데, 할머니가 반찬 치워 버리면 어떻게 해?
2	둘만 같이 있을 때가 없으니까 그렇지.         그 때가 기회라고 생각했어.
6	 왜, 이런 말 들으니까 섭섭해?
4	뭐가 싫어. 너 이 음료수도 형이 사준 거 잖아.
4	미안… 이제 안 버릴게!
2	아니. 너무 이상한게, 그 어디에도 거울이 없는거야.
5	내가 딸 하나 아들 하나 있는데, 친구들이 얼마나 부러워하는지 몰라.
7	아니에요. 늘 하는 일인데요 뭐.
3	너가 공부를 잘 해서. 북어가 너한테 함부로 못하는 거야.
2	그런 거 함부로 하면 다치는데.
5	뭐하러? 우리집엔 가구조립의 신이 있는데.
2	…아니요..
3	에이… 하필이면 네 엄마가 없을 때. 내가 그 골프치러 좀 나가지 말라고 해도 그렇게 말을 안듣다 네 엄마는.
2	자기야… 이제 술이 좀 깨는 것 같아? 어제는 아주 엉망이더니.. 어제보단 좀 나은 거 같네.
7	너 친구들 사이에서 아주 인기가 많은가보네?
3	 이게 뭐 하는 거냐?
6	서럽긴, 헛소리 하지 말고 찬바람 좀 쏘였으면 이제 들어가자.
5	아이고…. 다들 그런다고?....
7	이번엔 아닌데~ 뭔지 안 궁금해?
5	뭐? 최서방 티켓을 빼먹었다고?
6	뭐가 벌써에요, 세빈이 중학생인데.
4	여기? 할만해. 쉽지는 않지만. 뭐 쉬운 일이 어디있겠냐만은..
6	뭐? 왜?
7	네.
0	아닌데? 뭐가?
3	에이, 변호사가 무슨 찻집이야.
4	그니까 나한테 와서 부탁, 아니 협박을 하는 거지. 골치 아파 죽겠어.
0	아니, 생떼라니요? 제가 잘못한게 아니잖아요?
3	한국대학교가 뭐 별거냐? 성적만 좀 나오면 갈 수 있는 거 아니야?
2	아 네...
3	순자네 남편이 카지노에서 1억을 잃었대.
0	참나.. 형은 어린 애한테 무슨 못 하는 말이 없네…
7	니가 뭐긴~ 내 토끼같은 제자잖아.
3	야! 그건! … 그래, 내가 좀 먹었다. 뭘 아이스크림 가지고 그렇게 쩨쩨하게..
6	그리고 지우개도 안 돌려줬어요.
5	 왜 이래요, 진짜? 아 나 미치겠네. 얼른 일어나세요.
5	아. 썸...  아주 공을 많이 들이십니다?
5	제가 엄마 닮았어요? 사람들은 아빠 닮았다던데.
